user_post,state,city,provider,pred_sentiment,clusters,cluster_category,d_mbps,u_mbps,lat_ms,tests,devices,created_dt,source,cleaned_cluster_category
Just checking if TM Unifi users in Klang are seeing a slight drop in internet speeds lately.,Selangor,Klang,Unifi,NEUTRAL,,Speed,15.47,8.71,33.7,1,1,2024-10-31,base_data,Speed
"TM Unifi in Klang is working, but speeds are slower than normal. Anyone else?",Selangor,Klang,Unifi,NEUTRAL,,Speed,27.77,8.77,42.57,1,0,2024-09-29,base_data,Speed
TM Unifi is completely down in Klang! I can't do any work. When will this be fixed?,Selangor,Klang,Unifi,NEGATIVE,,Coverage,21.77,8.78,18.77,1,0,2024-09-02,base_data,Coverage
TM Unifi in Klang is working great! No issues so far. Keep it up!,Selangor,Klang,Unifi,POSITIVE,,Coverage,26.72,8.47,12.98,1,1,2024-09-11,base_data,Coverage
Maxis in Klang has been really good lately. No complaints from me.,Selangor,Klang,Maxis,POSITIVE,,No category,18.56,12.96,32.78,1,0,2024-09-19,base_data,No category
Maxis in Klang is running smoothly today. Very happy with the speed.,Selangor,Klang,Maxis,POSITIVE,,Speed,24.55,13.36,40.09,1,0,2024-08-06,base_data,Speed
"Astro in Klang is alright today, but I noticed some minor hiccups. Nothing major though.",Selangor,Klang,Astro,NEUTRAL,,Coverage,17.24,9.01,21.82,1,0,2024-10-03,base_data,Coverage
"TM Unifi in Klang is fine, just a tad slower than usual. Might be normal congestion, right?",Selangor,Klang,Unifi,NEUTRAL,,Speed,23.64,7.1,30.56,1,1,2024-10-09,base_data,Speed
"Astro in Klang is okay, but it's definitely not as smooth as I'd like it to be.",Selangor,Klang,Astro,NEGATIVE,,Speed,19.98,10.62,40.46,1,0,2024-09-24,base_data,Speed
"Maxis in Klang is working, but I feel like the connection isn't as strong as before.",Selangor,Klang,Maxis,NEGATIVE,,Coverage,19.74,10.46,17.2,1,0,2024-10-24,base_data,Coverage
"Unifi in Klang is completely down again. This is so frustrating, when will this get fixed?",Selangor,Klang,Unifi,NEGATIVE,,Coverage,14.75,9.51,18.51,1,1,2024-08-06,base_data,Coverage
TIME in Klang is useless today. I can't even browse the web properly!,Selangor,Klang,TIME,NEGATIVE,,Coverage,17.75,8.74,42.78,1,1,2024-09-03,base_data,Coverage
Maxis in Klang is down again. Why does this keep happening?,Selangor,Klang,Maxis,NEGATIVE,,Coverage,24.65,10.48,40.74,1,0,2024-09-12,base_data,Coverage
"TIME in Klang is running so smoothly. No interruptions at all, great job!",Selangor,Klang,TIME,POSITIVE,,Speed & Coverage,20.67,8.23,27.57,1,0,2024-08-28,base_data,Multiple category
Astro in Klang has been super reliable lately. Really happy with the service.,Selangor,Klang,Astro,POSITIVE,,Coverage,15.88,8.59,17.61,1,0,2024-09-11,base_data,Coverage
"Astro in Klang is functioning alright, though it's slower than I'd like. Could be the weather or something.",Selangor,Klang,Astro,NEUTRAL,,Speed & Coverage,15.13,11.51,19.45,1,0,2024-08-26,base_data,Multiple category
"Unifi in Klang is steady enough, though the speed seems a bit lower than normal today.",Selangor,Klang,Unifi,NEUTRAL,,Speed & Coverage,26.05,10.36,40.34,1,0,2024-08-11,base_data,Multiple category
"TIME in Klang is mostly stable, but I've noticed a few interruptions here and there.",Selangor,Klang,TIME,NEUTRAL,,Coverage,18.16,13.14,24.77,1,0,2024-08-23,base_data,Coverage
Astro in Klang is practically unusable today. I keep getting disconnected every 10 minutes!,Selangor,Klang,Astro,NEGATIVE,,Coverage,25.45,10.01,25.65,1,1,2024-09-18,base_data,Coverage
Unifi in Klang has been out since this morning. How long do we have to wait to get things back up?,Selangor,Klang,Unifi,NEGATIVE,,Coverage,21.19,9.33,17.59,1,1,2024-10-29,base_data,Coverage
TIME in Klang is terrible today. Can't even watch a video without buffering every few seconds.,Selangor,Klang,TIME,NEGATIVE,,Coverage,15.76,11.08,42.74,1,1,2024-09-08,base_data,Coverage
Maxis in Klang is the worst it's been in ages. What's going on with the service?,Selangor,Klang,Maxis,NEGATIVE,,Customer Service,17.45,7.21,13.69,1,0,2024-08-27,base_data,Customer Service
Astro in Klang keeps cutting out every few minutes. I'm losing patience with this service.,Selangor,Klang,Astro,NEGATIVE,,Coverage,26.14,11.76,23.45,1,1,2024-09-10,base_data,Coverage
"Maxis in Klang has been rock solid today. No lag or interruptions, loving the fast speeds!",Selangor,Klang,Maxis,POSITIVE,,Speed,18.81,10.86,21.13,1,0,2024-08-29,base_data,Speed
"TIME in Klang has been super fast today. The connection is really solid, no complaints at all.",Selangor,Klang,TIME,POSITIVE,,Speed,20.92,9.62,42.74,1,1,2024-09-10,base_data,Speed
"Unifi in Klang is working perfectly today. The connection is fast and stable, exactly what I needed!",Selangor,Klang,Unifi,POSITIVE,,Coverage,25.35,9.41,13.14,1,0,2024-09-04,base_data,Coverage
Astro in Klang is giving me such fast speeds today. Haven't had this smooth of an experience in a while.,Selangor,Klang,Astro,POSITIVE,,Speed,15.21,7.92,13.68,1,1,2024-09-17,base_data,Speed
TIME in Klang has been running smoothly all day. Haven't experienced any issues so far!,Selangor,Klang,TIME,POSITIVE,,Speed,19.85,11.14,31.51,1,1,2024-10-01,base_data,Speed
"Maxis in Klang is running so well today. Fast speeds, no interruptions, really pleased!",Selangor,Klang,Maxis,POSITIVE,,Speed & Coverage,23.61,11.83,19.76,1,1,2024-10-03,base_data,Multiple category
"Astro in Klang has been excellent all day. Everything's loading super fast, no issues whatsoever.",Selangor,Klang,Astro,POSITIVE,,Speed & Coverage,18.08,7.25,13.46,1,0,2024-08-06,base_data,Multiple category
"Unifi in Klang is running so smoothly today. No interruptions, no buffering, just a great experience!",Selangor,Klang,Unifi,POSITIVE,,Speed,14.42,11.2,37.93,1,0,2024-09-17,base_data,Speed
"Unifi in Klang is surprisingly smooth today. No buffering, no slowdowns, just great speeds all day.",Selangor,Klang,Unifi,POSITIVE,,Speed,24.45,11.56,16.93,1,0,2024-10-14,base_data,Speed
"TIME connection in Klang is slower today, anyone else noticing this?",Selangor,Klang,TIME,NEGATIVE,,Speed,19.63,10.7,22.29,1,1,2024-10-20,base_data,Speed
TIME internet in Klang is crawling today. It's impossible to do anything.,Selangor,Klang,TIME,NEGATIVE,,Coverage,14.42,9.03,25.16,1,1,2024-08-25,base_data,Coverage
TIME internet in Klang is surprisingly fast today. Thanks for the great service!,Selangor,Klang,TIME,POSITIVE,,Coverage,46.79,8.05,57.11,1,1,2024-09-03,base_data,Coverage
Connection speed with Astro in Kota Belud has been inconsistent and frustrating.,Sabah,Kota Belud,Astro,NEGATIVE,,Speed,21.27,10.45,46.54,1,0,2024-09-10,base_data,Speed
The internet speed from Maxis in Kota Belud is disappointing. Constantly lags.,Sabah,Kota Belud,Maxis,NEGATIVE,,Speed,19.17,11.63,42.02,1,1,2024-10-14,base_data,Speed
Unifi in Kota Belud needs to improve their speeds. Connection is unstable too often.,Sabah,Kota Belud,Unifi,NEGATIVE,,Speed,19.01,11.54,38.32,1,0,2024-10-24,base_data,Speed
Maxis in Kota Belud is just too pricey. They keep charging more but the service doesnâ€™t improve.,Sabah,Kota Belud,Maxis,NEGATIVE,,Price,28.87,12.73,45.95,1,0,2024-10-20,base_data,Price
Astro in Kota Belud has delivered on its speed promises. Good connection overall.,Sabah,Kota Belud,Astro,POSITIVE,,Speed,15.48,13.14,53.3,1,1,2024-10-01,base_data,Speed
"Honestly, Unifi in Kota Belud doesnâ€™t live up to the promised speeds. Itâ€™s way too slow.",Sabah,Kota Belud,Unifi,NEGATIVE,,Speed,29.15,10.4,51.77,1,1,2024-09-26,base_data,Speed
TIME in Kota Belud is painfully slow during certain TIMEs of the day. Not reliable.,Sabah,Kota Belud,TIME,NEGATIVE,,Speed,16.38,11.16,37.27,1,0,2024-09-26,base_data,Speed
"TIME in Kota Belud keeps disconnecting, making it hard to get anything done.",Sabah,Kota Belud,TIME,NEGATIVE,,Speed,26.75,12.96,58.64,1,0,2024-10-21,base_data,Speed
"Iâ€™m paying good money to Maxis in Kota Belud, but honestly, itâ€™s not worth it for the price.",Sabah,Kota Belud,Maxis,NEGATIVE,,Price,18.52,12.95,43.14,1,1,2024-09-07,base_data,Price
TIME in Kota Belud is worth the cost. Iâ€™m satisfied with the value.,Sabah,Kota Belud,TIME,POSITIVE,,Price,19.81,12.93,49.74,1,0,2024-10-15,base_data,Price
"Astro in Kota Belud has great rates, and I feel like Iâ€™m getting my moneyâ€™s worth.",Sabah,Kota Belud,Astro,POSITIVE,,Price,15.33,10.65,56.05,1,1,2024-08-30,base_data,Price
"Iâ€™d say the connection speed from Astro in Kota Belud is acceptable, nothing out of the ordinary.",Sabah,Kota Belud,Astro,POSITIVE,,Speed,23.14,11.03,54.42,1,0,2024-08-10,base_data,Speed
"For what Iâ€™m paying, TIME in Kota Belud should provide better service. The cost is just not right.",Sabah,Kota Belud,TIME,NEGATIVE,,Price,21.58,10.52,48.37,1,1,2024-10-20,base_data,Price
"Iâ€™m paying too much for Maxis in Kota Belud, especially given the quality of service provided.",Sabah,Kota Belud,Maxis,NEGATIVE,,Price,30.02,12.54,45.44,1,0,2024-09-05,base_data,Price
"Overall, the cost for TIME in Kota Belud is fair, but it could be more competitive.",Sabah,Kota Belud,TIME,NEUTRAL,,Price,21.92,12.61,45.09,1,0,2024-08-26,base_data,Price
I expected better speeds from Astro in Kota Belud. Itâ€™s too slow for what I need.,Sabah,Kota Belud,Astro,NEGATIVE,,Speed,22.65,11.38,35.9,1,0,2024-08-29,base_data,Speed
The cost for TIME in Kota Belud is just too high for what theyâ€™re delivering.,Sabah,Kota Belud,TIME,NEGATIVE,,Price,29.9,13.28,51.4,1,1,2024-10-05,base_data,Price
"Honestly, Maxis in Kota Belud is way overpriced. I could get better service elsewhere.",Sabah,Kota Belud,Maxis,NEGATIVE,,Price,26.94,10.94,44.82,1,1,2024-10-02,base_data,Price
"""TIME's internet is consistently good; my kids enjoy streaming their lessons.""",Sabah,Kota Belud,TIME,POSITIVE,,Coverage,25.61,12.36,46.92,1,1,2024-08-19,base_data,Coverage
"""Maxis is my go-to provider; my children are always connected.""",Sabah,Kota Belud,Maxis,POSITIVE,,Coverage,25.34,10.47,55.44,1,0,2024-09-23,base_data,Coverage
"""Maxis has proven to be dependable; my online classes are always smooth.""",Sabah,Kota Belud,Maxis,POSITIVE,,Coverage,20.29,11.14,54.07,1,0,2024-10-16,base_data,Coverage
"""Maxis offers a solid connection; we can easily access cloud applications without lag.""",Sabah,Kota Belud,Maxis,POSITIVE,,Coverage,22.46,11.37,50.62,1,1,2024-08-27,base_data,Coverage
"""Unifi's frequent outages are a major concern; we cannot afford downTIME.""",Sabah,Kota Belud,TIME,NEGATIVE,,Coverage,17.31,12.89,44.2,1,0,2024-08-09,base_data,Coverage
"""Unifi's connectivity issues during peak hours are frustrating; it's impacting our remote meetings.""",Sabah,Kota Belud,Unifi,NEGATIVE,,Coverage,14.74,12.09,49.44,1,1,2024-09-26,base_data,Coverage
"""Astro has poor support; I can't rely on them when issues arise.""",Sabah,Kota Belud,Astro,NEGATIVE,,Customer Service,23.95,11.8,39.76,1,1,2024-09-14,base_data,Customer Service
"TIME, what's wrong with the internet in Kota Belud? It's practically unstable since last night.",Sabah,Kota Belud,TIME,NEGATIVE,,Coverage,23.72,13.68,30.53,1,0,2024-08-15,base_data,Coverage
"Unifi in Kota Bharu keeps disconnecting, making it hard to get anything done.",Kelantan,Kota Bharu,Unifi,NEGATIVE,,Speed,16.03,10.38,41.68,1,1,2024-10-16,base_data,Speed
Astro in Kota Bharu offers fast and reliable speeds. Pleased with the performance.,Kelantan,Kota Bharu,Astro,POSITIVE,,Speed,19.18,8.25,51.09,1,0,2024-09-25,base_data,Speed
Astro in Kota Bharu is painfully slow during certain TIMEs of the day. Not reliable.,Kelantan,Kota Bharu,Astro,NEGATIVE,,Speed,15.4,7.24,35.32,1,1,2024-10-29,base_data,Speed
"The pricing for Astro in Kota Bharu is acceptable, though I wish it offered more features.",Kelantan,Kota Bharu,Astro,POSITIVE,,Price,14.87,11.4,26.71,1,1,2024-10-01,base_data,Price
The charges from Astro in Kota Bharu are absurd. Definitely not worth this price.,Kelantan,Kota Bharu,Astro,NEGATIVE,,Price,19.47,9.44,30.16,1,1,2024-10-12,base_data,Price
Astro in Kota Bharu offers fast and reliable speeds. Pleased with the performance.,Kelantan,Kota Bharu,Astro,POSITIVE,,Speed,15.9,7.99,55.87,1,0,2024-08-26,base_data,Speed
"Unifi in Kota Bharu delivers a consistent speed, though it doesnâ€™t exceed expectations.",Kelantan,Kota Bharu,Unifi,POSITIVE,,Speed,17.21,7.85,44.0,1,0,2024-10-15,base_data,Speed
"Unifi in Kota Bharu has great rates, and I feel like Iâ€™m getting my moneyâ€™s worth.",Kelantan,Kota Bharu,Unifi,POSITIVE,,Price,19.34,11.2,27.72,1,1,2024-08-15,base_data,Price
Iâ€™ve had no speed issues with Unifi in Kota Bharu. Works like a charm.,Kelantan,Kota Bharu,Unifi,POSITIVE,,Speed,16.1,8.88,31.1,1,1,2024-10-12,base_data,Speed
"Astro in Kota Bharu seemed affordable at first, but now itâ€™s too pricey for what little I get.",Kelantan,Kota Bharu,Astro,NEGATIVE,,Price,18.58,7.55,41.6,1,1,2024-09-27,base_data,Price
"""Astro's internet drops during my presentations; it's very disruptive.""",Kelantan,Kota Bharu,Astro,NEGATIVE,,Coverage,16.75,11.27,53.55,1,1,2024-08-14,base_data,Coverage
"""TIME has consistently delivered excellent service; our productivity relies on their reliable connection.""",Kelantan,Kota Bharu,TIME,POSITIVE,,Coverage,16.98,6.75,57.42,1,0,2024-08-21,base_data,Coverage
"""Astroâ€™s customer service is frustrating; Iâ€™ve waited ages for help in Kota Bharu.""",Kelantan,Kota Bharu,Astro,NEGATIVE,,Customer Service,14.8,6.94,53.48,1,1,2024-09-30,base_data,Customer Service
"""Astro's customer support in Kota Bharu is frustrating; they donâ€™t resolve issues in a TIMEly manner.""",Kelantan,Kota Bharu,Astro,NEGATIVE,,Customer Service,18.3,7.33,42.64,1,0,2024-08-08,base_data,Customer Service
"""Astro's customer service in Kota Bharu is frustrating; they take too long to respond.""",Kelantan,Kota Bharu,Astro,NEGATIVE,,Customer Service,17.29,9.93,58.19,1,0,2024-09-30,base_data,Customer Service
"TM Unifi speeds in Kota Bharu seem to be slower than normal, nothing major but noticeable.",Kelantan,Kota Bharu,Unifi,NEGATIVE,,Speed,19.36,5.53,43.68,1,0,2024-10-06,base_data,Speed
"Maxis, anyone having issues with their WiFi in Kota Bharu? My connection has been lagging for hours!",Kelantan,Kota Bharu,Maxis,NEGATIVE,,Speed & Coverage,19.63,10.44,52.24,1,0,2024-10-16,base_data,Multiple category
Just checking if Astro users in Kota Bharu are facing slower internet speeds? Mine's a bit laggy but not down.,Kelantan,Kota Bharu,Astro,NEUTRAL,,Speed & Coverage,19.5,8.27,27.7,1,1,2024-08-22,base_data,Multiple category
Is anyone experiencing slower speeds with Maxis in Kota Bharu? It's noticeable but still usable.,Kelantan,Kota Bharu,Maxis,NEUTRAL,,Speed,15.91,6.66,36.79,1,1,2024-09-12,base_data,Speed
Maxis WiFi in Kota Bharu is practically unusable today. I'm so frustrated with this service!,Kelantan,Kota Bharu,Maxis,NEGATIVE,,Coverage & Customer Service,15.15,10.07,58.66,1,1,2024-09-03,base_data,Multiple category
TM Unifi in Kota Bharu is surprisingly stable today. Great work!,Kelantan,Kota Bharu,Unifi,POSITIVE,,Coverage,18.5,11.14,47.67,1,0,2024-08-14,base_data,Coverage
"TIME in Kota Bharu is stable, but the speed isn't what it used to be. No biggie, I guess?",Kelantan,Kota Bharu,TIME,NEUTRAL,,Speed & Coverage,15.83,7.89,43.54,1,0,2024-09-19,base_data,Multiple category
"Maxis in Kota Bharu is still holding up, but it's definitely not as fast as it used to be.",Kelantan,Kota Bharu,Maxis,NEUTRAL,,Speed,15.83,11.19,32.29,1,0,2024-09-27,base_data,Speed
"TIME in Kota Bharu is functional, but there's definitely some lag when streaming.",Kelantan,Kota Bharu,TIME,NEUTRAL,,Speed,17.77,8.84,56.73,1,0,2024-10-04,base_data,Speed
Maxis in Kota Bharu has been terrible all day. Can't even get basic work done. So frustrating!,Kelantan,Kota Bharu,Maxis,NEGATIVE,,Coverage,19.86,7.13,56.33,1,1,2024-08-27,base_data,Coverage
Unifi in Kota Bharu has been down all morning. Why is there no communication from customer support?,Kelantan,Kota Bharu,Unifi,NEGATIVE,,Customer Service,16.12,6.64,48.25,1,0,2024-09-19,base_data,Customer Service
Unifi in Kota Bharu is super fast today. Keep up the good work!,Kelantan,Kota Bharu,Unifi,POSITIVE,,Speed,17.57,7.06,38.8,1,1,2024-10-20,base_data,Speed
Astro in Kota Bharu is super fast today. Really happy with the service!,Kelantan,Kota Bharu,Astro,POSITIVE,,Speed & Coverage,16.53,9.63,37.27,1,0,2024-10-12,base_data,Multiple category
"Astro in Kota Bharu is working fine, but I've noticed some minor slowdowns here and there.",Kelantan,Kota Bharu,Astro,NEUTRAL,,Speed,15.82,11.72,39.75,1,0,2024-09-02,base_data,Speed
"TIME in Kota Bharu is working fine, but the connection speed dips every now and then. Could just be traffic.",Kelantan,Kota Bharu,TIME,NEGATIVE,,Speed & Coverage,19.9,11.26,31.5,1,1,2024-09-12,base_data,Multiple category
"Astro in Kota Bharu is steady, but the connection speed isn't as fast as it used to be. Could be temporary.",Kelantan,Kota Bharu,Astro,NEUTRAL,,Speed & Coverage,17.8,6.79,34.78,1,1,2024-10-17,base_data,Multiple category
"Astro in Kota Bharu is mostly fine, but I've noticed some minor slowdowns when streaming.",Kelantan,Kota Bharu,Astro,NEUTRAL,,Speed,18.73,8.37,27.61,1,1,2024-10-04,base_data,Speed
Maxis in Kota Bharu is so slow today! I can't even load a single webpage without waiting forever.,Kelantan,Kota Bharu,Maxis,NEGATIVE,,Speed,16.67,5.64,50.85,1,0,2024-10-22,base_data,Speed
Maxis in Kota Bharu is basically unusable today. What is going on?,Kelantan,Kota Bharu,Maxis,NEGATIVE,,Coverage,16.58,5.59,30.13,1,0,2024-09-22,base_data,Coverage
Unifi in Kota Bharu has been down all morning. How is this still not fixed?,Kelantan,Kota Bharu,Unifi,NEGATIVE,,Coverage,20.97,9.76,46.19,1,1,2024-08-10,base_data,Coverage
Astro in Kota Bharu keeps dropping out. I'm seriously fed up with this service.,Kelantan,Kota Bharu,Astro,NEGATIVE,,Coverage,15.51,7.46,35.95,1,1,2024-10-24,base_data,Coverage
Astro in Kota Bharu keeps dropping out. I'm beyond frustrated with this service!,Kelantan,Kota Bharu,Astro,NEGATIVE,,Coverage,14.63,11.31,51.9,1,1,2024-10-08,base_data,Coverage
