row_id,user_post,state,city,provider,pred_sentiment,cluster_category,d_mbps,u_mbps,lat_ms,created_dt,tests,devices,sentiment_score
1452,"For what Iâ€™m paying, Unifi in Putrajaya should provide better service. The cost is just not right.",Putrajaya,Putrajaya,Unifi,Negative,Price,26.24,11.1,33.84,4/1/2024,156,14,0.91
1453,"Astro in Putrajaya keeps disconnecting, making it hard to get anything done.",Putrajaya,Putrajaya,Astro,Negative,Speed,31.16,11.95,16.13,14/1/2024,95,93,0.97
1454,Not impressed with Maxis in Putrajaya. Itâ€™s just too costly for what Iâ€™m getting.,Putrajaya,Putrajaya,Maxis,Negative,Price,18.97,9.38,39.3,12/1/2024,109,25,0.98
1455,Connection speed with Unifi in Putrajaya has been inconsistent and frustrating.,Putrajaya,Putrajaya,Unifi,Negative,Speed,26.12,12.77,26.47,16/3/2024,130,68,0.98
1456,Astro in Putrajaya has delivered on its speed promises. Good connection overall.,Putrajaya,Putrajaya,Astro,Positive,Speed,16.82,9.62,36.99,25/3/2024,149,120,0.98
1457,TIME in Putrajaya is just too pricey. They keep charging more but the service doesnâ€™t improve.,Putrajaya,Putrajaya,TIME,Negative,Price,19.13,12.79,32.31,29/2/2024,156,128,0.98
1458,Astro in Putrajaya has surprisingly good speeds. Satisfied so far!,Putrajaya,Putrajaya,Astro,Positive,Speed,19.07,8.6,35.28,28/3/2024,15,14,0.99
1459,"""TIME's service is excellent; I can conduct online classes smoothly for my students.""",Putrajaya,Putrajaya,TIME,Positive,Coverage,16.87,8.62,38.81,30/3/2024,120,81,0.99
1460,"""Astroâ€™s internet goes down during critical class TIMEs; itâ€™s frustrating.""",Putrajaya,Putrajaya,Astro,Negative,Coverage,14.82,11.41,13.46,7/3/2024,129,65,0.98
1461,"""TIME has a good reputation; my lectures are always well-attended online.""",Putrajaya,Putrajaya,TIME,Positive,Coverage,15.69,9.18,24.54,13/1/2024,51,40,0.98
1462,"""Maxis has been a reliable provider; our office operations run smoothly with their service.""",Putrajaya,Putrajaya,Maxis,Positive,Coverage,15.86,9.08,13.57,28/1/2024,154,63,0.99
1463,"""TIME has the best customer service; theyâ€™re always ready to help when I call.""",Putrajaya,Putrajaya,TIME,Positive,Customer Service,29.01,11.79,38.38,17/2/2024,140,120,0.99
1464,"""Astro's customer support in Putrajaya is unresponsive; I had trouble when my internet went down before finals.""",Putrajaya,Putrajaya,Astro,Negative,Customer Service,31.36,10.78,14.26,15/1/2024,4,3,0.97
1465,"""Astro's customer support in Putrajaya is lacking; they donâ€™t resolve issues quicKuala Lumpury.""",Putrajaya,Putrajaya,Astro,Negative,Customer Service,19.13,10.37,26.21,7/2/2024,31,14,0.98
1466,"Astro in Putrajaya feels a bit sluggish today. Not too bad, but noticeable.",Putrajaya,Putrajaya,Astro,Neutral,Coverage,25.47,12.48,22.82,5/2/2024,116,65,0.71
1467,Maxis in Putrajaya has been down for hours. What's going on?,Putrajaya,Putrajaya,Maxis,Negative,Coverage,29.13,10.79,14.1,12/1/2024,121,36,0.96
1468,Maxis in Putrajaya has been consistent and fast this whole week. Very happy with the service.,Putrajaya,Putrajaya,Maxis,Positive,Coverage,27.66,12.05,19.78,3/1/2024,64,32,0.99
1469,TM Unifi in Putrajaya is running smoothly today. Very satisfied with the speed.,Putrajaya,Putrajaya,Unifi,Positive,Speed,22.9,11.67,34.62,28/3/2024,121,121,0.99
1470,Astro in Putrajaya has been providing fast and reliable service lately. Great job!,Putrajaya,Putrajaya,Astro,Positive,Speed & Coverage,30.36,11.02,24.43,9/1/2024,77,74,0.99
1471,"Maxis in Putrajaya seems stable enough, but I notice the connection isn't as snappy as usual.",Putrajaya,Putrajaya,Maxis,Neutral,Coverage,19.35,12.54,36.77,5/1/2024,290,111,0.53
1472,"TIME in Putrajaya is working okay, though I'm noticing a bit of a delay when loading videos.",Putrajaya,Putrajaya,TIME,Neutral,Coverage,17.28,10.07,12.85,23/1/2024,72,42,0.62
1473,Maxis in Putrajaya has been down for hours. How is this acceptable?,Putrajaya,Putrajaya,Maxis,Negative,Coverage,20.45,11.05,25.33,19/3/2024,144,93,0.97
1474,Unifi in Putrajaya keeps dropping the connection. So frustrating!,Putrajaya,Putrajaya,Unifi,Negative,Coverage,18.06,9.87,23.64,28/1/2024,136,50,0.98
1475,Unifi in Putrajaya is running so smoothly today. No complaints at all.,Putrajaya,Putrajaya,Unifi,Positive,Speed,18.15,9.32,19.94,3/3/2024,135,99,0.99
1476,Astro in Putrajaya is super reliable today. Loving the fast speeds!,Putrajaya,Putrajaya,Astro,Positive,Speed & Coverage,17.28,10.2,27.83,23/1/2024,45,16,0.99
1477,"Maxis in Putrajaya seems steady, but I feel like the speed isn't as fast as before. Could be temporary?",Putrajaya,Putrajaya,Maxis,Neutral,Speed & Coverage,18.49,11.19,42.12,17/1/2024,89,88,0.68
1478,"Maxis in Putrajaya is stable enough, but there's a noticeable drop in speed during peak hours.",Putrajaya,Putrajaya,Maxis,Neutral,Speed & Coverage,27.93,11.03,36.5,17/1/2024,350,41,0.58
1479,TIME in Putrajaya is barely functional today. I can't even make it through a video call without it cutting out.,Putrajaya,Putrajaya,TIME,Negative,Coverage,31.4,12.28,34.94,26/3/2024,120,120,0.98
1480,TIME in Putrajaya is super slow. Feels like I'm stuck in the past with this speed.,Putrajaya,Putrajaya,TIME,Negative,Speed,24.76,8.81,25.24,13/1/2024,30,21,0.97
1481,Astro in Putrajaya is a disaster today. I can't get through a single task without being disconnected.,Putrajaya,Putrajaya,Astro,Negative,Coverage,29.56,11.2,27.92,15/2/2024,500,48,0.98
1482,Astro in Putrajaya keeps cutting out. I'm losing patience with this service.,Putrajaya,Putrajaya,Astro,Negative,Coverage,25.59,11.54,23.6,6/3/2024,9,2,0.98
1483,"Maxis in Putrajaya is surprisingly fast today! Haven't had such good speeds in a while, really pleased.",Putrajaya,Putrajaya,Maxis,Positive,Speed,18.14,9.01,22.72,23/1/2024,144,29,0.99
1484,"Unifi in Putrajaya is so smooth today. Everything is just loading instantly, very pleased.",Putrajaya,Putrajaya,Unifi,Positive,Speed,27.8,8.86,23.73,5/1/2024,96,40,0.99
1485,TIME in Putrajaya has been super consistent today. My connection hasn't dropped once!,Putrajaya,Putrajaya,TIME,Positive,Coverage,15.53,12.8,32.45,29/2/2024,90,84,0.94
1486,Astro in Putrajaya is giving me excellent speeds today. Streaming and browsing with no interruptions!,Putrajaya,Putrajaya,Astro,Positive,Speed & Coverage,19.73,10.5,27.34,25/3/2024,46,23,0.99
1487,"Unifi in Putrajaya is performing perfectly today. Everything's just working as it should, very pleased.",Putrajaya,Putrajaya,Unifi,Positive,Coverage,25.88,8.08,25.26,2/1/2024,130,50,0.99
1488,"TIME in Putrajaya is fast and stable today. Haven't experienced any drops in connection, really pleased.",Putrajaya,Putrajaya,TIME,Positive,Speed & Coverage,22.93,10.64,27.62,30/3/2024,152,63,0.97
1489,The charges from Astro in Sepang are absurd. Definitely not worth this price.,Selangor,Sepang,Astro,Negative,Price,26.34,10.16,30.28,13/1/2024,900,451,0.97
1490,Maxis in Sepang needs to improve their speeds. Connection is unstable too often.,Selangor,Sepang,Maxis,Negative,Speed,27.03,10,43.34,8/1/2024,77,76,0.94
1491,Maxis in Sepang provides consistent speeds that I can rely on. Very satisfied.,Selangor,Sepang,Maxis,Positive,Speed,17.48,10.04,49.46,7/3/2024,22,21,0.99
1492,Really impressed with the speeds from Unifi in Sepang. No complaints here.,Selangor,Sepang,Unifi,Positive,Speed,21.09,10.24,25.87,1/2/2024,241,132,0.99
1493,Maxis in Sepang is fairly priced for what they offer. Happy with it so far!,Selangor,Sepang,Maxis,Positive,Price,25.71,10.28,38.18,29/3/2024,120,117,0.98
1494,Maxis in Sepang has surprisingly good speeds. Satisfied so far!,Selangor,Sepang,Maxis,Positive,Speed,23.19,10.15,38.53,24/1/2024,54,32,0.99
1495,The internet speed with Unifi in Sepang has been great. Works well for me.,Selangor,Sepang,Unifi,Positive,Speed,25.37,9.9,13.9,27/3/2024,44,39,0.99
1496,"Iâ€™d say the connection speed from Astro in Sepang is acceptable, nothing out of the ordinary.",Selangor,Sepang,Astro,Positive,Speed,24.98,10.23,43.65,23/3/2024,190,177,0.87
1497,Happy with the price from Maxis in Sepang. Itâ€™s affordable for what I need.,Selangor,Sepang,Maxis,Positive,Price,14.84,10.25,42.74,9/3/2024,34,17,0.99
1498,"""TIME has a good network; my children are happy with their online classes.""",Selangor,Sepang,TIME,Positive,Coverage,17.96,9.96,41.92,3/1/2024,926,563,0.99
1499,"""Maxis is a great provider; my kids can learn effectively without lag.""",Selangor,Sepang,Maxis,Positive,Coverage,27.72,10.16,24.71,31/3/2024,56,23,0.99
1500,"""Unifi's internet drops frequently; it makes it hard to focus on teaching.""",Selangor,Sepang,Unifi,Negative,Coverage,29.91,9.95,21.36,27/3/2024,35,29,0.97
1501,"""Astro's service interruptions are unacceptable; they hinder our productivity.""",Selangor,Sepang,Astro,Negative,Coverage,21.4,10.39,43.27,15/2/2024,1235,100,0.98
1502,"""Unifi's internet quality is inconsistent; it makes remote work difficult.""",Selangor,Sepang,Unifi,Negative,Coverage,25.41,10.33,49.3,16/1/2024,317,155,0.98
1503,"""Unifi's internet in Sepang drops unexpectedly; it affects our communication with clients.""",Selangor,Sepang,Unifi,Negative,Coverage,23.96,10.41,35.11,28/1/2024,493,304,0.96
1504,"""Unifi's technical support takes too long to respond; I need quicker help for my kids.""",Selangor,Sepang,Unifi,Negative,Customer Service,17.4,10.19,32.77,17/3/2024,230,169,0.95
1505,Unifi internet down at Sepang. Pls helppp.,Selangor,Sepang,Unifi,Negative,Coverage,15.18,10.07,43.59,12/3/2024,560,480,0.87
1506,"TIME internet in Sepang has been a little slow today. Not unusable, just not as fast as usual.",Selangor,Sepang,TIME,Negative,Speed & Coverage,17.11,9.94,23.15,13/1/2024,551,236,0.95
1507,TIME internet in Sepang is so slow today. I can't get anything done!,Selangor,Sepang,TIME,Negative,Coverage,26.86,10.28,14.3,11/3/2024,738,213,0.98
1508,TIME speeds in Sepang are much faster than last week. Thanks for improving!,Selangor,Sepang,TIME,Positive,Speed,16.03,10.28,45.96,9/2/2024,167,146,0.99
1509,"TIME in Sepang is working fine, though I notice a small dip in speed. Could just be peak time?",Selangor,Sepang,TIME,Positive,Speed,15.66,10.07,42.42,6/3/2024,551,255,0.57
1510,"Astro in Sepang is stable, though not as fast as it's been in the past few weeks.",Selangor,Sepang,Astro,Neutral,Speed & Coverage,24.66,10.38,18.27,9/1/2024,900,391,0.81
1511,"Unifi in Sepang is alright, though I think the speeds could be a bit better.",Selangor,Sepang,Unifi,Positive,Speed,22.34,10.38,37.9,26/3/2024,144,144,0.77
1512,TIME in Sepang is practically crawling today. What's going on?,Selangor,Sepang,TIME,Negative,Coverage,24.06,10.31,26.02,15/1/2024,350,341,0.64
1513,Unifi in Sepang has been down for hours. This is getting out of hand.,Selangor,Sepang,Unifi,Negative,Coverage,22.65,9.94,21.91,29/1/2024,349,132,0.98
1514,Astro in Sepang is practically useless today. So frustrating!,Selangor,Sepang,Astro,Negative,Coverage,26.46,9.96,27.25,24/3/2024,314,312,0.98
1515,Maxis in Sepang is stable and fast today. Really appreciate the solid connection!,Selangor,Sepang,Maxis,Positive,Speed & Coverage,22.13,10.13,19.68,8/2/2024,222,219,0.99
1516,TIME in Sepang is surprisingly fast today. Really impressed!,Selangor,Sepang,TIME,Positive,Speed,30.25,9.94,45.55,24/1/2024,590,555,0.99
1517,TIME in Sepang is working flawlessly today. Keep up the great work!,Selangor,Sepang,TIME,Positive,Speed,27.42,10.35,43.24,9/2/2024,450,333,0.99
1518,"Unifi in Sepang is working, but I feel like the connection isn't as stable as usual. Maybe just today?",Selangor,Sepang,Unifi,Negative,Coverage,23.42,10.12,23.82,29/3/2024,858,228,0.86
1519,"Astro in Sepang is alright, though the speed could be a bit faster. Might just be the time of day.",Selangor,Sepang,Astro,Neutral,Speed,24.56,10,20.95,28/1/2024,900,319,0.56
1520,"Unifi in Sepang is working, but the connection feels slower than usual. Maybe just today?",Selangor,Sepang,Unifi,Negative,Speed & Coverage,20.47,10,49.37,21/1/2024,212,98,0.68
1521,"TIME in Sepang is stable enough, but there's definitely some lag during peak hours.",Selangor,Sepang,TIME,Neutral,Speed & Coverage,22.96,10.33,49.61,12/2/2024,241,188,0.63
1522,"Maxis in Sepang is down AGAIN. This is happening way too often, I'm seriously fed up.",Selangor,Sepang,Maxis,Negative,Coverage,21.39,10.08,44.5,23/1/2024,135,100,0.98
1523,Unifi in Sepang has been out for hours now. Why is there no communication from support?,Selangor,Sepang,Unifi,Negative,Coverage,30.47,10.24,25.43,24/2/2024,310,50,0.96
1524,"Unifi in Sepang is so unreliable today. Can't even load basic websites, what gives?",Selangor,Sepang,Unifi,Negative,Speed & Coverage,30.47,10.22,21.73,21/2/2024,156,34,0.98
1525,Astro in Sepang is unusable. I'm beyond frustrated with this connection!,Selangor,Sepang,Astro,Negative,Coverage,22.43,9.91,23.71,26/1/2024,540,327,0.98
1526,"TIME in Sepang has been excellent today. My video calls were crystal clear, no issues at all.",Selangor,Sepang,TIME,Positive,Coverage,20.58,10.26,32.3,8/2/2024,21,21,0.99
1527,Astro in Sepang is giving me excellent speeds today. Everything's just working perfectly.,Selangor,Sepang,Astro,Positive,Coverage,18.45,10.12,15.39,26/1/2024,92,90,0.99
1528,"TIME in Sepang has been a pleasant surprise. The speeds have been consistent, no lag or issues.",Selangor,Sepang,TIME,Positive,Speed,18.05,10.06,25.24,11/1/2024,292,13,0.99
1529,Unifi in Sepang is on point today! I'm really impressed with how smooth everything's been.,Selangor,Sepang,Unifi,Positive,Speed,15.96,9.89,19.34,16/2/2024,9,7,0.99
1530,Astro in Sepang is really holding up well today. Haven't had a single issue with the speed or stability.,Selangor,Sepang,Astro,Positive,Speed & Coverage,17.41,10.11,33.71,26/2/2024,210,10,0.98
1531,TIME in Sepang is fast and stable. Haven't had this good of a connection in a while.,Selangor,Sepang,TIME,Positive,Coverage,23.93,10.13,34.38,17/1/2024,313,50,0.99
1532,"Astro in Sepang is super reliable today. Everything's loading fast and smoothly, really impressed.",Selangor,Sepang,Astro,Positive,Speed & Coverage,20.65,10.01,38.2,26/3/2024,128,83,0.99
1533,"Unifi in Sepang is performing flawlessly today. Fast speeds, no buffering, really impressed with the service!",Selangor,Sepang,Unifi,Positive,Speed,22.4,9.94,32.04,13/1/2024,9,5,0.99
1534,Astro in Sepang is giving me excellent speeds today. Haven't experienced a single issue all day!,Selangor,Sepang,Astro,Positive,Speed,20.07,11.43,27.35,16/2/2024,93,46,0.99
1535,"Overall, the speeds with Unifi in Seremban are fair, but I someTIMEs wish for a boost.",Negeri Sembilan,Seremban,TIME,Positive,Speed,16.92,10.25,16.01,21/2/2024,914,361,0.76
1536,"Unifi in Seremban offers services at a fair price, but I'm looking for better options.",Negeri Sembilan,Seremban,Unifi,Neutral,Price,22.17,10.09,21.47,29/3/2024,295,178,0.6
1537,"Unifi in Seremban provides average speeds, sufficient for my daily use.",Negeri Sembilan,Seremban,Unifi,Positive,Speed,26.33,9.12,37.51,30/3/2024,1008,288,0.81
1538,Happy with the price from Maxis in Seremban. Itâ€™s affordable for what I need.,Negeri Sembilan,Seremban,Maxis,Positive,Price,19.84,10.34,44.6,27/3/2024,441,258,0.99
1539,"The price point for TIME in Seremban is reasonable, though I wouldn't call it a deal.",Negeri Sembilan,Seremban,TIME,Neutral,Price,18.2,10.14,25.65,1/2/2024,767,78,0.91
1540,"Iâ€™d say the connection speed from TIME in Seremban is acceptable, nothing out of the ordinary.",Negeri Sembilan,Seremban,TIME,Positive,Speed,22.77,8.8,35.23,21/1/2024,567,327,0.89
1541,Unifi in Seremban barely works during peak hours. Slow speeds are a big problem.,Negeri Sembilan,Seremban,Unifi,Negative,Speed,24.38,8.61,17.07,2/1/2024,364,245,0.97
1542,"Iâ€™m paying too much for Astro in Seremban, especially given the quality of service provided.",Negeri Sembilan,Seremban,Astro,Negative,Price,15.65,8.96,31.81,15/3/2024,666,213,0.93
1543,I expected better speeds from Maxis in Seremban. Itâ€™s too slow for what I need.,Negeri Sembilan,Seremban,Maxis,Negative,Speed,15.26,10.26,19.13,14/3/2024,528,110,0.97
1544,Astro in Seremban has been worth the investment. Price is reasonable for the quality.,Negeri Sembilan,Seremban,Astro,Positive,Price,27.32,8.8,23,25/2/2024,719,287,0.96
1545,Maxis in Seremban is painfully slow during certain TIMEs of the day. Not reliable.,Negeri Sembilan,Seremban,TIME,Negative,Speed,17.1,10.39,49.45,31/1/2024,699,143,0.98
1546,Iâ€™ve had a reliable experience with the speed of Astro in Seremban; it gets the job done.,Negeri Sembilan,Seremban,Astro,Positive,Speed,15.86,10.4,38.89,3/1/2024,855,242,0.98
1547,TIME in Seremban is overcharging for mediocre service. Not impressed.,Negeri Sembilan,Seremban,TIME,Negative,Price,29.3,9.21,33.82,20/1/2024,786,120,0.98
1548,Maxis in Seremban feels like they care more about money than service. The price just keeps going up.,Negeri Sembilan,Seremban,Maxis,Negative,Price,14.4,10.03,30.39,12/3/2024,445,78,0.97
1549,Speed with Astro in Seremban is way below what I expected. Itâ€™s so slow at TIMEs.,Negeri Sembilan,Seremban,Astro,Negative,Speed,19.91,9.93,34.48,18/3/2024,626,134,0.96
1550,Astro in Seremban has delivered on its speed promises. Good connection overall.,Negeri Sembilan,Seremban,Astro,Positive,Speed,16.27,8.77,29.72,13/3/2024,758,349,0.98
1551,"""Unifi's internet drops out at night; it's hard for my children to study.""",Negeri Sembilan,Seremban,Unifi,Negative,Coverage,16.85,10.35,23.4,4/2/2024,339,176,0.97
1552,"""TIME's network reliability is commendable; I can focus on teaching without worrying about the internet.""",Negeri Sembilan,Seremban,TIME,Positive,Coverage,16.37,9.11,47.13,14/2/2024,382,202,0.98
1553,"""Unifi's service disruptions are too frequent; they affect our ability to serve clients.""",Negeri Sembilan,Seremban,Unifi,Negative,Coverage,26.87,9.78,46.84,4/3/2024,346,175,0.98
