posts,location,label,provider,pred_sentiment,pred_sentiment_score,dirty_posts,cleaned_posts,state,city,avg_lat_ms,tests,devices,avg_d_mbps,avg_u_mbps,clusters,cluster_category,date_col
"Astro in {Location} is impressively fast today. Everything is loading in seconds, no interruptions.",Kajang,positive,astro,positive,0.9662235379219055,"Astro i@n Kajang is impressively {fast today. Everything is) loadin)g< in ~seco_nds, no ;interru=ptions.",Astro in Kajang is impressively fast today Everything is loading in seco nds no interruptions,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,0,good speed / reliable connection,6/3/2024
Maxis in {Location} is giving me super fast speeds today. Really enjoying the service right now!,Shah Alam,positive,maxis,positive,0.9925838708877563,Maxis }in >Sh@ah Alam is ;gi)ving me &super fast~ speeds today. Really enjoyin&g the service right now!,Maxis in Shah Alam is giving me super fast speeds today Really enjoying the service right now,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,6/3/2024
"Unifi in {Location} is flawless today. No buffering, no slowdowns, just smooth and fast connection.",Sungai Buloh,positive,unifi,positive,0.9808409810066223,"Un{if}i in Sun(gai Buloh is f&lawl$ess: today{. N$o buffering, no s?low?down~s_, just smooth and fast connection.",Unifi in Sungai Buloh is flawless today No buffering no slowdowns  just smooth and fast connection,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,12/3/2024
Astro in {Location} is impressively reliable today. Loving how well everything is working.,Balik Pulau,positive,astro,positive,0.9921034574508667,"As?tro [in Balik Pu|lau i|s impressively relia@ble t?o%day. Loving how~ well everything ~is working.""",Astro in Balik Pulau is impressively reliable today Loving how well everything is working,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,0,good speed / reliable connection,8/3/2024
Maxis in {Location} is super fast and reliable today. I'm really happy with the service!,Penang,positive,maxis,positive,0.9925574064254761,"M{ax;is in Penang is [super fa$st }and reliable today. I'[m {rea*lly"" happy with the s|erv>ice<!",Maxis in Penang is super fast and reliable today Im really happy with the service,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,10/3/2024
Unifi in {Location} is running perfectly today. Haven't experienced any issues with the speed or connection.,Petaling Jaya,positive,unifi,positive,0.9746530652046204,Unifi }in Petalin:g Jaya ?i}s |running perfectly t<oday. Haven|'t experien]ced a+ny issues w#ith the| speed o_r conn=ection.,Unifi in Petaling Jaya is running perfectly today Havent experienced any issues with the speed o r connection,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,1,slow speed,9/3/2024
"Astro in {Location} is surprisingly smooth today. Everything's working so well, no complaints at all!",George Town,positive,astro,positive,0.9921872615814209,"Astro in Geor*ge Town is sur(pri!singly smooth today. Everything's working so well,+ no >complaints a]t% all!",Astro in George Town is surprisingly smooth today Everythings working so well no complaints at all,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,0,good speed / reliable connection,12/3/2024
Unifi in {Location} has been super fast and reliable all day. Really enjoying the service.,Shah Alam,positive,unifi,positive,0.9925392270088196,Uni#f>i in |Sha=h #Alam ~has be*en s@u^p@er fast and r|eliable all d$a{y. Really e(njoyi@ng the service.,Unifi in Shah Alam has been super fast and reliable all day Really enjoying the service,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,13/3/2024
"TIME in {Location} is impressively fast today. Everything is working perfectly, no slowdowns at all.",Sungai Buloh,positive,time,positive,0.9863264560699463,"TIME in Sunga^i Buloh is im%pressiv[ely fa?st t:oda|y. Ever(ything is working perfectly, no s%lowd^owns at? all.",TIME in Sungai Buloh is impressively fast today Everything is working perfectly no slowdowns at all,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,10/3/2024
TIME in {Location} is performing so well today. Haven't experienced any slowdowns or interruptions.,Petaling Jaya,positive,time,positive,0.9810617566108704,TIME in Petalin[g Jaya is performin?g so well today. Haven>'t >exper@i<enced any slowdow}ns^ or interru>ptions.,TIME in Petaling Jaya is performing so well today Havent experienced any slowdowns or interruptions,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,0,good speed / reliable connection,7/3/2024
"Maxis in {Location} is impressively fast today. Loving the smooth connection, no complaints!",Rawang,positive,maxis,positive,0.9917522072792053,"Maxis in Rawan&g is} impre#ssively= ?f%ast today. Loving (t$he% smooth connecti?on, no# complaints!",Maxis in Rawang is impressively fast today Loving the smooth connection no complaints,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,0,good speed / reliable connection,13/3/2024
"Unifi in {Location} is working perfectly today. Haven't had any interruptions or slowdowns, it's been great.",Penang,positive,unifi,positive,0.9912173748016357,"Unifi ]in Penang# is working perf&e&ctly today. Hav~en't had a!ny inte<rruptions or sl@ow:downs, it'(s been gre}at.@",Unifi in Penang is working perfectly today Havent had any interruptions or slowdowns its been great,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,1,slow speed,11/3/2024
"TIME in {Location} is running flawlessly today. Speeds are fast, and no buffering at all.",George Town,positive,time,positive,0.9842774868011475,"TIME in Georg@e Town }is r~unning flawlessly today. Speeds are< fast, and no buffering at all.",TIME in George Town is running flawlessly today Speeds are fast and no buffering at all,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,0,good speed / reliable connection,10/3/2024
Maxis in {Location} is super fast today. Loving how smooth the connection is!,Kajang,positive,maxis,positive,0.9910057783126831,M}ax!is in Kajang is super f(ast today). Loving how smooth the conn@ection is!,Maxis in Kajang is super fast today Loving how smooth the connection is,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,0,good speed / reliable connection,8/3/2024
"TIME in {Location} is super reliable today. Haven't had any interruptions, just fast and stable connection.",Shah Alam,positive,time,positive,0.9845407605171204,"TIME in Shah Alam is super relia>ble =today. Haven't had an_y interruptions,^ just fast and *stabl&e co""nnection.",TIME in Shah Alam is super reliable today Havent had an y interruptions just fast and stable connection,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,8/3/2024
"Astro in {Location} is working really well. No slowdowns, no drops, everything's running smoothly.",Balik Pulau,positive,astro,positive,0.9840065836906433,"Astro< in {Balik @Pulau i=s working re{ally well. No slowdowns;,( no drop<s, everything's_ runnin)g smoothly.",Astro in Balik Pulau is working really well No slowdowns no drops everythings  running smoothly,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,0,good speed / reliable connection,13/3/2024
"TIME in {Location} is impressively fast today. Everything is working perfectly, really pleased.",Sungai Buloh,positive,time,positive,0.9921627640724182,"TIME in Su;ngai Buloh i|s impress}ive]ly $fast today. Everything is w?orking{ perf?ectly,@ really pleased.",TIME in Sungai Buloh is impressively fast today Everything is working perfectly really pleased,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,11/3/2024
Astro in {Location} is running super well today. Haven't had a single issue with the connection.,Shah Alam,positive,astro,positive,0.9820788502693176,Astro i+n Shah Alam is runnin*g} super well t}oday. Haven't ha%d a singl{e issue _wit>h the connecti|on.,Astro in Shah Alam is running super well today Havent had a single issue  with the connection,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,9/3/2024
Maxis in {Location} is giving me excellent speeds today. Haven't experienced this smooth of a connection in ages!,Penang,positive,maxis,positive,0.9892248511314392,"Maxis %in Penang is giving me excellent speeds toda{y. H!aven't expe@r""ienced this smooth of a con_nection? in >ages)!",Maxis in Penang is giving me excellent speeds today Havent experienced this smooth of a con nection in ages,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,9/3/2024
"TIME in {Location} is surprisingly smooth today. Everything's working so well, no complaints at all.",Petaling Jaya,positive,time,positive,0.9903557300567627,"TIME in Petaling Ja~ya& is =surprising~ly smooth toda*y. E=ver_ything'=s workin^g so well, no complaints at all.",TIME in Petaling Jaya is surprisingly smooth today Ever ythings working so well no complaints at all,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,0,good speed / reliable connection,11/3/2024
"Maxis in {Location} is super fast and reliable today. Haven't experienced any issues, just smooth sailing!",Rawang,positive,maxis,positive,0.9881026148796082,"Maxi<s +in Ra*wang (is (super fas>t and (r&el#i;able to#day+. Ha(ven't experienc{ed an[y i|ssues, j]ust )smoo<th sailing^!",Maxis in Rawang is super fast and reliable today Havent experienced any issues just smooth sailing,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,0,good speed / reliable connection,11/3/2024
"Unifi in {Location} is impressively fast today. Everything is running perfectly, no slowdowns at all.",Sungai Buloh,positive,unifi,positive,0.9866651296615601,"Unifi_ in_ Sungai Buloh is i}mpressively fast today. Everything is running perfectly, no& slowdowns at (all.:",Unifi  in  Sungai Buloh is impressively fast today Everything is running perfectly no slowdowns at all,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,12/3/2024
"TIME in {Location} is running so smoothly today. Fast speeds, no buffering, really impressed.",George Town,positive,time,positive,0.9881718754768372,"T@IME i;n %George To=wn; is r!unni;ng so s]moo@thly today. <Fast speeds, no buffering, re{ally impres[sed.$",TIME in George Town is running so smoothly today Fast speeds no buffering really impressed,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,0,good speed / reliable connection,9/3/2024
Maxis in {Location} is running flawlessly today. Haven't had this good of a connection in a while!,Balik Pulau,positive,maxis,positive,0.9881508350372314,M?axi=s in Balik Pu=lau is+ running) fl]aw(lessly tod?ay. Haven='t had~ this go;od of a connection in a while!,Maxis in Balik Pulau is running flawlessly today Havent had this good of a connection in a while,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,0,good speed / reliable connection,7/3/2024
"Unifi in {Location} is working perfectly today. Fast speeds, no interruptions, really happy with the service!",Penang,positive,unifi,positive,0.9913533329963684,"Unifi in P_enang is working perfectly t{od?ay. Fa&st speed?s, #no interruptions, really happy with the se}rvic}e!",Unifi in P enang is working perfectly today Fast speeds no interruptions really happy with the service,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,14/3/2024
"Astro in {Location} is performing so well today. Everything's just running smoothly, no complaints at all!",Shah Alam,positive,astro,positive,0.9909349083900452,"Astro in Sh)ah A?lam^ is performing so well to?da^y. Everything's just runnin@g$ smoothl_y, no complaints at a:l$l}!",Astro in Shah Alam is performing so well today Everythings just running smoothl y no complaints at all,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,7/3/2024
"Astro in {Location} is impressively reliable today. Everything's running smoothly, no issues whatsoever.",Sungai Buloh,positive,astro,positive,0.9839037656784058,"A*stro in] Sunga!i Buloh is impressively) r:eliable to*day. Ev(erything's run}nin!g) smoothly, no issues whatsoeve=r.",Astro in Sungai Buloh is impressively reliable today Everythings running smoothly no issues whatsoever,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,13/3/2024
"Maxis in {Location} is running perfectly today. Fast speeds, no buffering, just a flawless experience!",Kajang,positive,maxis,positive,0.9915297031402588,"Maxis in Kajang is $ru!nning& &perfectly !today. Fast speeds, no bufferi[ng, j_ust <a f;lawless experien@ce!",Maxis in Kajang is running perfectly today Fast speeds no buffering j ust a flawless experience,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,0,good speed / reliable connection,13/3/2024
